agent_id,initial_zone,camp_node,arrival_timestep,path_length_km,experience_x,decision_mode
910,outer,koriyama,2,52.0,0.24854112869854886,switch
911,outer,koriyama,2,86.0,0.3372472939297104,switch
913,outer,koriyama,2,52.0,0.2941492475290517,switch
917,outer,koriyama,2,52.0,0.3482087575010623,switch
918,outer,koriyama,2,52.0,0.3992984099604405,switch
922,outer,koriyama,2,52.0,0.3702358356139075,switch
925,outer,koriyama,2,83.0,0.17542222838985844,switch
926,outer,koriyama,2,52.0,0.36810776559971226,switch
929,outer,koriyama,2,215.0,0.40356506217155436,switch
937,outer,fukushima_city,2,110.0,0.21043158559306677,switch
942,outer,koriyama,2,52.0,0.14229384806126608,switch
945,outer,koriyama,2,52.0,0.2235495702343372,switch
953,outer,koriyama,2,52.0,0.2843289319142035,switch
956,outer,koriyama,2,168.0,0.4151718054271485,switch
958,outer,fukushima_city,2,110.0,0.29981009950250237,switch
963,outer,koriyama,2,52.0,0.09020166976793255,switch
972,outer,koriyama,2,52.0,0.10202584889243671,switch
976,outer,koriyama,2,52.0,0.3570659270153314,switch
979,outer,koriyama,2,52.0,0.2758436209032353,switch
983,outer,fukushima_city,2,110.0,0.46730208783578175,switch
985,outer,koriyama,2,52.0,0.34627895256942637,switch
992,outer,fukushima_city,2,110.0,0.2845906657609479,switch
993,outer,koriyama,2,52.0,0.07133926611529814,switch
994,outer,koriyama,2,52.0,0.33779214289049736,switch
996,outer,koriyama,2,86.0,0.15506927531211104,switch
1007,outer,koriyama,2,52.0,0.36086600051857304,switch
1008,outer,koriyama,2,199.0,0.25400483321392725,switch
1012,outer,koriyama,2,52.0,0.15902020545987958,switch
1015,outer,koriyama,2,168.0,0.35159770590441264,switch
1025,outer,koriyama,2,52.0,0.09857516079896828,switch
1026,outer,koriyama,2,52.0,0.21100063544866104,switch
1032,outer,koriyama,2,52.0,0.2657703237621655,switch
1033,outer,koriyama,2,83.0,0.022540822334514644,switch
1037,outer,koriyama,2,52.0,0.16922420626805512,switch
1042,outer,koriyama,2,52.0,0.13021399779415596,switch
1043,outer,koriyama,2,52.0,0.36109911549184065,switch
1049,outer,koriyama,2,52.0,0.1908807873967115,switch
1055,outer,fukushima_city,2,110.0,0.08269632706029591,switch
1069,outer,koriyama,2,52.0,0.17078243106385294,switch
1076,outer,koriyama,2,136.0,0.21030816901036953,switch
1079,outer,koriyama,2,52.0,0.362350590065105,switch
1096,outer,koriyama,2,86.0,0.10621120284209633,switch
1097,outer,fukushima_city,2,110.0,0.12810251617481094,switch
1102,outer,fukushima_city,2,110.0,0.22260993453254768,switch
1106,outer,fukushima_city,2,110.0,0.2206808907355486,switch
1108,outer,koriyama,2,86.0,0.04926480634282334,switch
1109,outer,iwaki_city,2,104.0,0.11744335398952123,switch
1121,mid,koriyama,2,108.0,0.23504730565078852,switch
1125,mid,iwaki_city,2,49.0,0.37416455951368466,switch
1127,mid,koriyama,2,103.0,0.4455419000040656,switch
1150,mid,koriyama,2,103.0,0.2238883104353132,switch
1159,mid,iwaki_city,2,69.0,0.15741201837962385,switch
1166,mid,koriyama,2,88.0,0.31885834826278714,switch
1172,mid,koriyama,2,88.0,0.160062290195546,switch
0,inner,koriyama,3,91.0,0.24395464376443093,switch
10,inner,koriyama,3,91.0,0.16127411465867025,switch
14,inner,koriyama,3,94.0,0.29178582562220173,switch
17,inner,koriyama,3,125.0,0.14563365400354747,switch
18,inner,koriyama,3,128.0,0.3281252531586547,switch
21,inner,koriyama,3,94.0,0.16357224331793252,switch
27,inner,koriyama,3,107.0,0.395987313395504,switch
41,outer,iwaki_city,3,29.0,0.4232122092470457,switch
42,outer,iwaki_city,3,53.0,0.2031280864899692,switch
62,outer,iwaki_city,3,24.0,0.04150542797091383,switch
65,outer,iwaki_city,3,29.0,0.26448596600444013,switch
66,outer,iwaki_city,3,24.0,0.2562274533820433,switch
82,outer,fukushima_city,3,168.0,0.30607302242294726,switch
99,outer,koriyama,3,110.0,0.3193693559984723,switch
102,outer,fukushima_city,3,52.0,0.16738465523547452,switch
107,outer,iwaki_city,3,10.0,0.2521283849205236,switch
110,outer,iwaki_city,3,10.0,0.46826207346279874,switch
112,outer,iwaki_city,3,10.0,0.35466815032203375,switch
130,outer,iwaki_city,3,10.0,0.3172040452226466,switch
131,outer,iwaki_city,3,43.0,0.5205721832162397,switch
134,outer,iwaki_city,3,10.0,0.24812650167957623,switch
138,outer,iwaki_city,3,10.0,0.23386105457965312,switch
148,outer,iwaki_city,3,66.0,0.09770090633480621,switch
149,outer,iwaki_city,3,43.0,0.05164548490209507,switch
151,outer,iwaki_city,3,10.0,0.1718601194187228,switch
157,outer,iwaki_city,3,109.0,0.18035483743455097,switch
171,outer,iwaki_city,3,43.0,0.20058075434801959,switch
177,outer,iwaki_city,3,43.0,0.08998771827704447,switch
178,outer,iwaki_city,3,10.0,0.08255422393860194,switch
180,outer,iwaki_city,3,10.0,0.37328195057784236,switch
189,outer,iwaki_city,3,10.0,0.5723343693836153,switch
190,outer,iwaki_city,3,48.0,0.37525925661242426,switch
200,outer,iwaki_city,3,104.0,0.1301806854368723,switch
209,outer,iwaki_city,3,43.0,0.17932213056999474,switch
211,outer,iwaki_city,3,10.0,0.17899908151436786,switch
227,outer,iwaki_city,3,43.0,0.3008503173551267,switch
228,outer,iwaki_city,3,70.0,0.22413688370200466,switch
231,outer,iwaki_city,3,10.0,0.5065268922175599,switch
236,outer,iwaki_city,3,70.0,0.3836808314563755,switch
242,outer,iwaki_city,3,10.0,0.12880565605034994,switch
258,outer,iwaki_city,3,71.0,0.1768232864769678,switch
261,outer,iwaki_city,3,70.0,0.10102323621988776,switch
271,mid,koriyama,3,69.0,0.26107955387464993,switch
274,mid,koriyama,3,66.0,0.46272738596037555,switch
278,mid,koriyama,3,114.0,0.11064193023661147,switch
279,mid,koriyama,3,66.0,0.2433528448262852,switch
282,mid,koriyama,3,66.0,0.25155212463035975,switch
283,mid,koriyama,3,113.0,0.5165550927998779,switch
287,outer,fukushima_city,3,61.0,0.1435007917845899,switch
311,outer,fukushima_city,3,89.0,0.6188745764348573,switch
325,outer,fukushima_city,3,61.0,0.471458318517816,switch
335,outer,fukushima_city,3,89.0,0.4642340361126316,switch
340,outer,fukushima_city,3,61.0,0.3907372404257884,switch
341,outer,fukushima_city,3,61.0,0.1638543895012978,switch
346,outer,koriyama,3,221.0,0.844224763603197,switch
355,outer,fukushima_city,3,61.0,0.09941091372697197,switch
358,outer,fukushima_city,3,61.0,0.32823751747081964,switch
369,outer,fukushima_city,3,61.0,0.7354013949979206,switch
373,outer,fukushima_city,3,61.0,0.08132591765616638,switch
377,outer,fukushima_city,3,89.0,0.267662567541786,switch
386,outer,fukushima_city,3,117.0,0.30538099865340257,switch
398,outer,fukushima_city,3,61.0,0.13490505779871143,switch
415,outer,fukushima_city,3,61.0,0.6127101255869059,switch
417,outer,fukushima_city,3,89.0,0.31493090581002836,switch
421,outer,fukushima_city,3,61.0,0.2123421166006864,switch
426,outer,fukushima_city,3,61.0,0.010416422927863345,switch
445,outer,fukushima_city,3,61.0,0.18525741979819865,switch
449,outer,fukushima_city,3,61.0,0.2464855888875706,switch
450,outer,fukushima_city,3,61.0,0.2820845249990463,switch
457,outer,fukushima_city,3,61.0,0.22498889296762137,switch
469,outer,fukushima_city,3,89.0,0.7284654442925067,switch
477,outer,fukushima_city,3,61.0,0.28147759055240856,switch
478,outer,fukushima_city,3,89.0,0.6093211651015297,switch
487,outer,fukushima_city,3,61.0,0.2557410897487061,switch
500,outer,fukushima_city,3,117.0,0.5739882309212251,switch
501,outer,fukushima_city,3,61.0,0.2129269703796663,switch
520,outer,fukushima_city,3,61.0,0.429871289813568,switch
523,outer,fukushima_city,3,61.0,0.36872442538127154,switch
534,outer,koriyama,3,127.0,0.7134221923384635,switch
537,outer,fukushima_city,3,61.0,0.2668159502489741,switch
546,outer,fukushima_city,3,61.0,0.11880605160180985,switch
548,outer,fukushima_city,3,117.0,0.17925347256013513,switch
552,outer,fukushima_city,3,61.0,0.33088094914648375,switch
553,outer,fukushima_city,3,61.0,0.269291304240459,switch
554,outer,fukushima_city,3,61.0,0.10903697694438334,switch
557,outer,fukushima_city,3,61.0,0.35202005167778905,switch
579,outer,fukushima_city,3,89.0,0.38901332642676056,switch
582,outer,koriyama,3,274.0,0.7474381943727753,switch
583,outer,fukushima_city,3,61.0,0.4070910826239527,switch
592,outer,fukushima_city,3,61.0,0.39177327378934174,switch
599,mid,fukushima_city,3,103.0,0.03153457057280289,switch
604,mid,fukushima_city,3,75.0,0.4404046478487442,switch
605,mid,fukushima_city,3,75.0,0.13819524978243886,switch
620,mid,fukushima_city,3,75.0,0.31182146239156194,switch
629,mid,fukushima_city,3,75.0,0.1754211034524642,switch
640,mid,fukushima_city,3,75.0,0.2750886898652921,switch
654,mid,fukushima_city,3,75.0,0.14627563140553915,switch
656,mid,fukushima_city,3,75.0,0.1768201729775143,switch
658,mid,fukushima_city,3,75.0,0.3499528938002134,switch
661,mid,fukushima_city,3,103.0,0.1875888145551309,switch
663,mid,fukushima_city,3,75.0,0.29306150165835854,switch
666,mid,fukushima_city,3,75.0,0.3015096926687941,switch
670,mid,fukushima_city,3,237.0,0.07259007496878044,switch
673,mid,fukushima_city,3,75.0,0.0724796982066711,switch
701,mid,fukushima_city,3,107.0,0.22865803412657076,switch
703,mid,fukushima_city,3,107.0,0.42881994728772377,switch
707,mid,fukushima_city,3,89.0,0.29095263270607447,switch
714,mid,fukushima_city,3,89.0,0.055054621413750816,switch
716,mid,fukushima_city,3,117.0,0.14538828511845442,switch
724,mid,koriyama,3,281.0,0.2675377646276868,switch
