#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,328150,425,0,0,0,0,0,0.0
-28,328150,425,0,0,0,0,0,0.0
-27,328150,425,0,0,0,0,0,0.0
-26,328150,425,0,0,0,0,0,0.0
-25,328150,425,0,0,0,0,0,0.0
-24,328150,425,0,0,0,0,0,0.0
-23,328150,425,0,0,0,0,0,0.0
-22,328150,425,0,0,0,0,0,0.0
-21,328150,425,0,0,0,0,0,0.0
-20,328150,374,51,0,0,0,0,0.0
-19,328149,375,51,0,0,1,0,0.0
-18,328148,358,69,0,0,1,0,0.0
-17,328147,341,87,0,0,1,0,0.0
-16,328143,327,105,0,0,4,0,0.0
-15,328136,313,126,0,0,7,0,0.0
-14,328130,261,183,1,0,6,1,0.0
-13,328121,179,272,3,0,9,0,0.0
-12,328104,119,347,5,0,17,0,0.0
-11,328079,93,396,7,0,25,0,0.0
-10,328057,22,482,14,0,22,1,0.0
-9,328026,31,493,25,0,31,0,0.0
-8,327982,44,514,35,0,44,0,0.0
-7,327923,59,545,48,0,59,1,0.0
-6,327859,64,585,67,0,64,1,0.0
-5,327794,65,629,87,0,65,2,0.0
-4,327704,90,663,118,0,90,3,0.0
-3,327604,100,717,154,0,100,3,0.0
-2,327467,137,777,193,1,137,2,0.0
-1,327325,142,861,246,1,142,2,0.0
0,327137,188,966,283,1,188,3,40.0
1,326929,208,1107,330,1,208,4,7.0
2,326698,231,1264,379,3,231,4,10.0
3,326476,222,1435,439,3,222,1,4.0
4,326206,270,1610,486,3,270,5,3.0
5,325933,273,1826,540,3,273,2,5.0
6,325677,256,2030,607,5,256,3,6.0
7,325398,279,2229,663,6,279,6,6.0
8,325117,281,2440,731,6,281,2,9.0
9,324801,316,2620,831,7,316,1,12.0
10,324424,377,2830,937,7,377,5,7.0
11,324011,413,3084,1058,9,413,5,11.0
12,323587,424,3359,1195,10,424,6,18.0
13,323129,458,3636,1341,11,458,8,13.0
14,322563,566,3907,1528,11,566,8,27.0
15,321942,621,4294,1707,11,621,8,23.0
16,321643,299,4685,1937,11,299,9,33.0
17,321279,364,4761,2158,13,364,6,23.0
18,320965,314,4877,2405,14,314,7,35.0
19,320592,373,4933,2663,14,373,17,26.0
20,320235,357,4993,2972,18,357,12,23.0
21,319869,366,5042,3279,19,366,15,15.0
22,319503,366,5107,3577,22,366,18,1.0
23,319404,99,5156,3892,24,99,15,0.0
24,319312,92,4864,4281,26,92,12,0.0
25,319191,121,4598,4638,27,121,14,0.0
26,319072,119,4326,5030,28,119,9,0.0
27,318964,108,4038,5433,32,108,6,0.0
28,318811,153,3734,5843,34,153,13,0.0
29,318678,133,3476,6250,38,133,13,0.0
30,318557,121,3176,6683,38,121,5,0.0
31,318428,129,2904,7073,41,129,10,0.0
32,318278,150,2698,7407,42,150,8,0.0
33,318150,128,2482,7770,45,128,7,0.0
34,318010,140,2311,8065,49,140,7,0.0
35,317872,138,2161,8353,51,138,5,0.0
36,317729,143,2063,8588,52,143,7,0.0
37,317577,152,1975,8817,54,152,4,0.0
38,317438,139,1919,9024,55,139,6,0.0
39,317296,142,1904,9177,56,142,6,0.0
40,317170,126,1890,9330,59,126,8,0.0
41,317008,162,1851,9494,60,162,7,0.0
42,316866,142,1852,9653,62,142,3,0.0
43,316708,158,1879,9768,62,158,7,0.0
44,316556,152,1915,9890,62,152,12,0.0
45,316393,163,1931,10025,63,163,5,0.0
46,316252,141,1955,10163,64,141,5,0.0
47,316076,176,1944,10312,67,176,11,0.0
48,315918,158,1971,10461,67,158,3,0.0
49,315756,162,1978,10610,69,162,10,0.0
50,315562,194,1989,10761,69,194,2,0.0
51,315385,177,2035,10908,70,177,7,0.0
52,315198,187,2074,11045,71,187,3,0.0
53,315019,179,2133,11170,74,179,8,0.0
54,314836,183,2177,11303,76,183,9,0.0
55,314656,180,2209,11454,76,180,9,0.0
56,314488,168,2245,11598,76,168,11,0.0
57,314298,190,2269,11742,76,190,11,0.0
58,314097,201,2321,11879,77,201,9,0.0
59,313902,195,2367,12032,79,195,11,0.0
60,313717,185,2383,12207,83,185,9,0.0
61,313524,193,2381,12392,85,193,11,0.0
62,313344,180,2423,12543,85,180,5,0.0
63,312791,553,2436,12709,86,553,8,0.0
64,312284,507,2808,12890,86,507,10,0.0
65,311861,423,3153,13050,88,423,6,0.0
66,311464,397,3407,13219,88,397,10,0.0
67,311025,439,3621,13401,89,439,16,0.0
68,310621,404,3848,13612,90,404,10,0.0
69,310193,428,4077,13786,91,428,9,0.0
70,309784,409,4318,13968,96,409,9,0.0
71,309386,398,4525,14169,97,398,3,0.0
72,308971,415,4697,14393,99,415,12,0.0
73,308535,436,4875,14628,101,436,5,0.0
74,308101,434,5055,14883,102,434,10,0.0
75,307601,500,5192,15177,105,500,14,0.0
76,307138,463,5352,15515,107,463,8,0.0
77,306632,506,5474,15854,109,506,10,0.0
78,306129,503,5645,16189,109,503,9,0.0
79,305644,485,5756,16580,110,485,12,0.0
80,305097,547,5855,16963,113,547,16,0.0
81,304530,567,5975,17389,114,567,10,0.0
82,303990,540,6129,17801,115,540,9,0.0
83,303427,563,6267,18201,117,563,14,0.0
84,302896,531,6416,18613,119,531,14,0.0
85,302349,547,6549,19008,122,547,10,0.0
86,301727,622,6655,19446,125,622,12,0.0
87,301152,575,6805,19915,128,575,10,0.0
88,300572,580,6905,20388,130,580,11,0.0
89,300005,567,7053,20816,134,567,14,0.0
90,299409,596,7108,21323,139,596,13,0.0
91,298819,590,7246,21781,139,590,7,0.0
92,298224,595,7354,22261,141,595,22,0.0
93,297603,621,7436,22773,142,621,18,0.0
94,296981,622,7553,23275,144,622,15,0.0
95,296381,600,7624,23824,146,600,9,0.0
96,295742,639,7670,24377,147,639,15,0.0
97,295064,678,7763,24920,150,678,19,0.0
98,294479,585,7886,25472,153,585,11,0.0
99,293850,629,7886,26054,156,629,12,0.0
100,293274,576,7915,26653,157,576,10,0.0
101,292616,658,7956,27188,157,658,15,0.0
102,291997,619,8066,27730,163,619,11,0.0
103,291378,619,8133,28277,168,619,13,0.0
104,290768,610,8131,28894,172,610,15,0.0
105,290150,618,8152,29481,174,618,19,0.0
106,289507,643,8150,30099,176,643,18,0.0
107,288878,629,8152,30735,181,629,20,0.0
108,288274,604,8208,31304,185,604,26,0.0
109,287616,658,8202,31911,188,658,16,0.0
110,286955,661,8250,32519,190,661,17,0.0
111,286310,645,8265,33160,195,645,28,0.0
112,285658,652,8279,33789,197,652,22,0.0
113,285039,619,8323,34395,199,619,13,0.0
114,284341,698,8329,35001,206,698,22,0.0
115,283673,668,8383,35642,209,668,23,0.0
116,283001,672,8455,36234,213,672,22,0.0
117,282377,624,8499,36858,217,624,21,0.0
118,281714,663,8514,37460,224,663,21,0.0
119,281046,668,8557,38074,230,668,16,0.0
120,280350,696,8596,38701,232,696,25,0.0
121,279617,733,8669,39316,240,733,31,0.0
122,278927,690,8758,39958,242,690,20,0.0
123,278234,693,8842,40563,243,693,27,0.0
124,277534,700,8877,41219,245,700,31,0.0
125,276819,715,8952,41838,251,715,22,0.0
126,276065,754,9008,42493,255,754,25,0.0
127,275330,735,9084,43168,258,735,28,0.0
128,274583,747,9143,43837,265,747,20,0.0
129,273847,736,9241,44480,271,736,23,0.0
130,273115,732,9342,45113,273,732,24,0.0
