#time,x,y,location_type
-15,-0.40035973952546183,51.597594856627445,house
-15,-0.37135342917135067,51.56462554241801,house
-15,-0.29043108714753024,51.59704557411174,house
-15,-0.3672539198828453,51.573496174673636,house
-15,-0.39232767287961967,51.60413931314745,house
-15,-0.36132811633923784,51.56153861855784,house
-15,-0.34603359703621184,51.58919768258509,house
-15,-0.2896430283585222,51.61334639701686,house
-15,-0.34387120424636125,51.56575430647659,house
-15,-0.32259000332062315,51.59187058857169,house
-15,-0.3571873105513597,51.60829659700218,house
-15,-0.36739347034065034,51.57254222094391,house
-15,-0.3524761520543485,51.56927849220319,house
-15,-0.3804548861414078,51.56391236438825,house
-15,-0.36924387438164946,51.560057172839805,house
-15,-0.3492419170892292,51.563265521058,house
-15,-0.32371616406795106,51.568976257236066,house
-16,-0.37474045868053796,51.55268764034583,house
-16,-0.3885374477054875,51.601473100721485,house
-16,-0.3655814294502479,51.57398589489548,house
-16,-0.3719008655355948,51.558667730316586,house
-16,-0.3436652658748431,51.558503765292244,house
-16,-0.37523426015337596,51.61039239396998,house
-16,-0.37352502042640473,51.572473362161205,house
-16,-0.36176852238229285,51.614507710568745,house
-16,-0.38295259873059845,51.57711954540177,house
-16,-0.36445934872418045,51.61218982853909,house
-16,-0.3291029137099602,51.607395396265794,house
-16,-0.3795276110135751,51.571069389277795,house
-16,-0.31695538008606094,51.59245460218445,house
-16,-0.37441119932302713,51.55377941329235,house
-16,-0.36937708225557353,51.55947785072971,house
-16,-0.33264895960806556,51.594474529141614,house
-16,-0.35321487376726957,51.59665307697769,house
-15,-0.37267473409211577,51.55131107663285,house
-15,-0.29197033142119405,51.613293620518306,house
-15,-0.2942240141493464,51.588753369353064,house
-15,-0.3239199468879983,51.604247098269,house
-15,-0.3531663671777218,51.587933402350664,house
-15,-0.3765294248158394,51.55837630249966,house
-15,-0.366573290470456,51.579132243544656,house
-15,-0.3872819149523697,51.5902087704246,house
-15,-0.33137825183764763,51.616570310916764,house
-15,-0.40174059054739486,51.61112087484499,house
-15,-0.365976255526024,51.56695459722623,house
-15,-0.3096757281268204,51.62024638503036,house
-15,-0.36905162832922295,51.562052856113255,house
-15,-0.34923440292940544,51.59656055857867,house
-15,-0.30788497984952684,51.62054220529565,house
-15,-0.3683698440733933,51.60655924789752,house
-15,-0.2843120176298776,51.588830904683704,house
-18,-0.37256229985594463,51.55288477452974,house
-18,-0.38959197911485105,51.60696179711704,house
-18,-0.3441473794292751,51.58733877730406,house
-18,-0.360971568157505,51.58819762185648,house
-18,-0.3995855839895127,51.60792166439107,house
-18,-0.39620490367715716,51.58780353648068,house
-18,-0.3309722280872287,51.59978044306645,house
-18,-0.30278859269782404,51.60209809013445,house
-18,-0.2802520798740742,51.600944346993785,house
-18,-0.30326945522384435,51.588775057763975,house
-18,-0.3038018165721277,51.5909636383438,house
-18,-0.3400292729868728,51.587758616948165,house
-18,-0.30849715588465515,51.60447953246066,house
-18,-0.29444938818695493,51.62166218877546,house
-18,-0.3556000538756847,51.59888629895969,house
-18,-0.2921657577762358,51.59703291852559,house
-18,-0.34788374937665384,51.60200523310436,house
-14,-0.366948311765768,51.575771576458784,house
-14,-0.3080658542106162,51.60518900896135,house
-14,-0.36717432763952423,51.562147864535795,house
-14,-0.33044534246653945,51.6043626579031,house
-14,-0.351463122426947,51.60349231155323,house
-14,-0.3451709422919742,51.57913879219193,house
-14,-0.36706121527273744,51.5595872338325,house
-14,-0.36208663784165496,51.575263888460924,house
-14,-0.3097985240196128,51.58875712380485,house
-14,-0.3096287380415672,51.59768809280233,house
-14,-0.38050280192650043,51.57879215890423,house
-14,-0.3634502010427327,51.61621455857253,house
-14,-0.3291178430919283,51.6022053577225,house
-14,-0.3949625096035698,51.60542807837103,house
-14,-0.3269337652296737,51.58598782992812,house
-14,-0.3090804367219116,51.59874272022713,house
-14,-0.3512108671680963,51.56888006339887,house
-12,-0.362145040560003,51.58777728557623,house
-12,-0.35738660863873345,51.559007421503594,house
-12,-0.359547641897872,51.56380226255905,house
-12,-0.3166612263592313,51.610979279805825,house
-12,-0.29310523695695717,51.5869040437358,house
-12,-0.32823762844025983,51.58218810729266,house
-12,-0.3723852839046298,51.55895430529771,house
-12,-0.27754348053529754,51.603189089583786,house
-12,-0.3882147450696374,51.60961046211216,house
-12,-0.32621806959847477,51.55504819051906,house
-12,-0.37769929585355033,51.5637791593183,house
-12,-0.3900363320838535,51.59846226923581,house
-12,-0.33650511424859375,51.6064669146546,house
-12,-0.3480872967828892,51.60502569444285,house
-12,-0.34392018610469505,51.56688651538432,house
-12,-0.3732793214757109,51.564330634975036,house
-12,-0.33994394529025185,51.58810482653768,house
-13,-0.3583981106088492,51.58464419526463,house
-13,-0.36892882480544964,51.61061794296278,house
-13,-0.3580008931274228,51.574101943933826,house
-13,-0.3883737047351113,51.59725389183043,house
-13,-0.3869703813930645,51.58073681090999,house
-13,-0.3311752409716045,51.55662979450945,house
-13,-0.3672327290840681,51.58114109841731,house
-13,-0.3838786048879705,51.585376892032734,house
-13,-0.338028639028137,51.557446217434084,house
-13,-0.3338638512148132,51.556960962779755,house
-13,-0.275059699919731,51.603496921746206,house
-13,-0.2905814216003398,51.6134854201626,house
-13,-0.30011694188982196,51.61394363727564,house
-13,-0.30251007693457355,51.59371782899387,house
-13,-0.3173769142542585,51.6193239664576,house
-13,-0.37304605288576614,51.606650395593135,house
-13,-0.2856887168951473,51.6115392143926,house
-19,-0.3593735562656446,51.58507163690606,house
-19,-0.3489173025483923,51.60187719984622,house
-19,-0.3573482512655929,51.558610166326325,house
-19,-0.30950915318083827,51.59470740616526,house
-19,-0.33902152335804026,51.59668158504257,house
-19,-0.3657281052162689,51.577514625457816,house
-19,-0.32491165541052913,51.56553404549448,house
