#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,292222,426,0,0,0,0,0,0.0
-28,292222,426,0,0,0,0,0,0.0
-27,292222,426,0,0,0,0,0,0.0
-26,292222,426,0,0,0,0,0,0.0
-25,292222,426,0,0,0,0,0,0.0
-24,292222,426,0,0,0,0,0,0.0
-23,292222,426,0,0,0,0,0,0.0
-22,292222,426,0,0,0,0,0,0.0
-21,292222,426,0,0,0,0,0,0.0
-20,292222,374,52,0,0,0,0,0.0
-19,292220,376,52,0,0,2,0,0.0
-18,292212,365,71,0,0,8,0,0.0
-17,292206,346,96,0,0,6,0,0.0
-16,292193,336,119,0,0,13,0,0.0
-15,292169,330,149,0,0,24,0,0.0
-14,292120,304,223,1,0,49,0,0.0
-13,292051,239,357,1,0,69,0,0.0
-12,291950,203,491,4,0,101,0,0.0
-11,291765,253,622,8,0,185,0,0.0
-10,291427,338,869,14,0,338,0,0.0
-9,290935,492,1199,22,0,492,1,0.0
-8,290042,893,1677,36,0,893,0,0.0
-7,288714,1328,2557,49,0,1328,3,0.0
-6,286518,2196,3862,72,0,2196,5,0.0
-5,283022,3496,6019,111,0,3496,3,0.0
-4,277972,5050,9463,163,0,5050,3,0.0
-3,272798,5174,14447,228,1,5174,4,0.0
-2,268552,4246,19534,315,1,4246,9,0.0
-1,264842,3710,23650,445,1,3710,14,0.0
0,261551,3291,27177,628,1,3291,27,40.0
1,258438,3113,30182,914,1,3113,33,7.0
2,255446,2992,32868,1340,2,2992,50,10.0
3,252433,3013,35263,1937,2,3013,70,4.0
4,248899,3534,37406,2804,5,3534,74,3.0
5,244973,3926,39720,4020,9,3926,123,5.0
6,240624,4349,41984,5680,11,4349,141,6.0
7,235727,4897,44394,7615,15,4897,143,6.0
8,230035,5692,46873,10020,28,5692,148,9.0
9,223533,6502,49812,12761,40,6502,187,12.0
10,216777,6756,53268,15792,55,6756,182,7.0
11,209410,7367,56712,19085,74,7367,181,11.0
12,201889,7521,60722,22426,90,7521,179,18.0
13,194187,7702,64799,25835,125,7702,165,13.0
14,186400,7787,68955,29361,145,7787,169,27.0
15,178538,7862,73125,32945,178,7862,178,23.0
16,175978,2560,77296,36604,210,2560,206,33.0
17,173155,2823,76071,40356,243,2823,209,23.0
18,170200,2955,74731,44494,268,2955,254,35.0
19,166968,3232,73308,48837,303,3232,246,26.0
20,163780,3188,71799,53545,336,3188,264,23.0
21,160457,3323,69780,58708,380,3323,285,15.0
22,157006,3451,67673,64110,408,3451,306,1.0
23,155235,1771,65329,69857,456,1771,327,0.0
24,153425,1810,61048,75867,498,1810,314,0.0
25,151510,1915,56597,82087,539,1915,327,0.0
26,149481,2029,52343,88202,593,2029,308,0.0
27,147492,1989,48410,94100,657,1989,239,0.0
28,145443,2049,44732,99711,713,2049,230,0.0
29,143438,2005,41557,104869,779,2005,222,0.0
30,141409,2029,38701,109667,842,2029,193,0.0
31,139364,2045,36185,114145,909,2045,173,0.0
32,137258,2106,34177,118135,972,2106,164,0.0
33,135276,1982,32531,121825,1034,1982,163,0.0
34,133332,1944,31068,125218,1086,1944,135,0.0
35,131309,2023,29918,128248,1150,2023,122,0.0
36,129307,2002,29057,131076,1206,2002,114,0.0
37,127328,1979,28325,133754,1262,1979,112,0.0
38,125381,1947,27781,136224,1315,1947,110,0.0
39,123465,1916,27393,138518,1356,1916,126,0.0
40,121627,1838,27110,140676,1397,1838,107,0.0
41,119728,1899,26804,142784,1433,1899,101,0.0
42,117899,1829,26560,144893,1467,1829,83,0.0
43,116066,1833,26250,146999,1500,1833,88,0.0
44,114263,1803,26051,149005,1526,1803,109,0.0
45,112446,1817,25803,151035,1547,1817,91,0.0
46,110689,1757,25585,153047,1570,1757,107,0.0
47,108834,1855,25348,155020,1591,1855,100,0.0
48,107113,1721,25236,156962,1616,1721,98,0.0
49,105409,1704,24908,158988,1639,1704,92,0.0
50,103762,1647,24704,160873,1662,1647,127,0.0
51,102133,1629,24410,162795,1681,1629,102,0.0
52,100492,1641,24053,164750,1712,1641,104,0.0
53,98909,1583,23824,166593,1739,1583,106,0.0
54,97325,1584,23482,168492,1765,1584,99,0.0
55,95717,1608,23198,170336,1789,1608,112,0.0
56,94220,1497,22935,172177,1819,1497,93,0.0
57,92671,1549,22589,173998,1841,1549,94,0.0
58,91110,1561,22316,175790,1871,1561,91,0.0
59,89587,1523,22005,177644,1889,1523,96,0.0
60,88122,1465,21799,179345,1917,1465,88,0.0
61,86722,1400,21498,181078,1950,1400,74,0.0
62,85315,1407,21152,182799,1975,1407,111,0.0
63,83906,1409,20906,184434,1993,1409,81,0.0
64,82569,1337,20645,186080,2017,1337,64,0.0
65,81200,1369,20189,187848,2042,1369,89,0.0
66,79865,1335,19878,189508,2062,1335,67,0.0
67,78517,1348,19605,191095,2083,1348,77,0.0
68,77180,1337,19370,192663,2098,1337,75,0.0
69,75930,1250,19120,194228,2120,1250,73,0.0
70,74645,1285,18821,195763,2134,1285,76,0.0
71,73354,1291,18585,197264,2154,1291,77,0.0
72,72128,1226,18312,198808,2174,1226,81,0.0
73,70946,1182,18044,200282,2194,1182,65,0.0
74,69822,1124,17728,201769,2205,1124,70,0.0
75,68663,1159,17413,203190,2223,1159,61,0.0
76,67581,1082,17196,204551,2238,1082,77,0.0
77,66495,1086,16841,205965,2261,1086,70,0.0
78,65442,1053,16565,207308,2280,1053,57,0.0
79,64417,1025,16298,208611,2297,1025,64,0.0
80,63439,978,15966,209955,2310,978,66,0.0
81,62407,1032,15633,211249,2327,1032,56,0.0
82,61396,1011,15380,212525,2336,1011,57,0.0
83,60481,915,15072,213832,2348,915,75,0.0
84,59589,892,14653,215156,2358,892,62,0.0
85,58597,992,14273,216409,2377,992,53,0.0
86,57647,950,14085,217575,2391,950,61,0.0
87,56725,922,13807,218788,2406,922,59,0.0
88,55852,873,13542,219958,2423,873,53,0.0
89,54996,856,13286,221073,2437,856,55,0.0
90,54201,795,13051,222153,2448,795,50,0.0
91,53352,849,12749,223233,2465,849,60,0.0
92,52543,809,12521,224298,2477,809,40,0.0
93,51718,825,12307,225308,2490,825,52,0.0
94,50941,777,12136,226284,2510,777,48,0.0
95,50181,760,11934,227246,2527,760,47,0.0
96,49417,764,11678,228252,2537,764,57,0.0
97,48684,733,11503,229185,2543,733,46,0.0
98,47966,718,11287,230125,2552,718,44,0.0
99,47260,706,11043,231078,2561,706,41,0.0
100,46575,685,10839,231978,2571,685,49,0.0
101,45925,650,10590,232898,2585,650,45,0.0
102,45301,624,10366,233758,2599,624,53,0.0
103,44684,617,10157,234581,2609,617,33,0.0
104,44049,635,9920,235420,2624,635,44,0.0
105,43471,578,9639,236329,2631,578,40,0.0
106,42855,616,9454,237085,2638,616,30,0.0
107,42275,580,9244,237898,2651,580,36,0.0
108,41723,552,9034,238675,2664,552,30,0.0
109,41164,559,8805,239444,2676,559,43,0.0
110,40627,537,8613,240183,2688,537,41,0.0
111,40062,565,8453,240867,2701,565,42,0.0
112,39550,512,8275,241602,2709,512,29,0.0
113,39005,545,8084,242298,2716,545,29,0.0
114,38514,491,7904,243017,2722,491,29,0.0
115,38015,499,7754,243652,2728,499,27,0.0
116,37493,522,7670,244224,2739,522,35,0.0
117,37001,492,7531,244877,2747,492,31,0.0
118,36524,477,7364,245528,2755,477,29,0.0
119,36058,466,7202,246159,2763,466,24,0.0
120,35580,478,7066,246757,2767,478,24,0.0
121,35150,430,6944,247345,2779,430,36,0.0
