#time,x,y,location_type
-15,-0.38364841169366465,51.552923111557455,house
-15,-0.3374227681297436,51.50744745533689,house
-15,-0.35248250437283907,51.53388348856855,house
-15,-0.3641892462414609,51.54214077516921,house
-15,-0.38717055364800224,51.496624924091655,house
-15,-0.2751127863631326,51.51858910058837,house
-15,-0.3533770708694067,51.50186462393327,house
-15,-0.37921033591787384,51.545521782082794,house
-15,-0.3439604033626499,51.519429991212604,house
-15,-0.300708556843608,51.52384194091333,house
-15,-0.3314312131942903,51.55173173912832,house
-15,-0.2743020485126168,51.51392656124701,house
-15,-0.382377319706479,51.53901179480103,house
-15,-0.3046468403477928,51.50512931964633,house
-15,-0.3277031888510295,51.526115493080084,house
-15,-0.3654283429049457,51.49906433554754,house
-15,-0.3902168191237626,51.51107349516925,house
-16,-0.3830812934262074,51.541411521532474,house
-16,-0.3236381145081382,51.50622865846464,house
-16,-0.2584971566756841,51.49601254496235,house
-16,-0.3551532579348855,51.54978001246568,house
-16,-0.35768904893101394,51.552367742638786,house
-16,-0.37208228226606543,51.52052065111952,house
-16,-0.34960515735513514,51.53001815770139,house
-16,-0.26579647665760825,51.50995473691492,house
-16,-0.28834995972469246,51.5333866969306,house
-16,-0.298343624732131,51.506902253607684,house
-16,-0.3784695289634821,51.54044435638171,house
-16,-0.3661373886109885,51.514546228516146,house
-16,-0.3677694188976921,51.515969668627925,house
-16,-0.29468985503723066,51.50163744366098,house
-16,-0.34379264140879146,51.520258017852676,house
-16,-0.3397128940488996,51.50756776793437,house
-16,-0.3202499547976795,51.51299066250577,house
-15,-0.38011167530532314,51.51676418127278,house
-15,-0.38011167530532314,51.51676418127278,house
-15,-0.3566873763266256,51.5264766154596,house
-15,-0.2993675705266887,51.49316585051504,house
-15,-0.25913621681363336,51.496567106618656,house
-15,-0.36017228955817837,51.54694486276007,house
-15,-0.3386363011177933,51.536002878795834,house
-15,-0.2639514253290544,51.51913072079678,house
-15,-0.2655603319047412,51.49641258550232,house
-15,-0.2582698852967281,51.49840371784373,house
-15,-0.3787512110118005,51.54501600080062,house
-15,-0.3305580923253751,51.52797611047076,house
-15,-0.29009311969734924,51.533445556563315,house
-15,-0.2721494475757021,51.50257253581585,house
-15,-0.3103241446717842,51.49237186111729,house
-15,-0.33239492865381326,51.53555352871172,house
-15,-0.36831527983087636,51.529217067436164,house
-15,-0.35535791667472705,51.50318138071922,house
-18,-0.36963766425534744,51.53610148973805,house
-18,-0.35502332553632493,51.5590219178126,house
-18,-0.35043357009265524,51.50667695232856,house
-18,-0.38360074656351273,51.54629525229244,house
-18,-0.30050804804342246,51.49646252329225,house
-18,-0.27885538010867067,51.50281036858297,house
-18,-0.3794661445315584,51.541054556421855,house
-18,-0.3112853407131029,51.528138164282026,house
-18,-0.30846522359746426,51.53737622278031,house
-18,-0.317685964636153,51.54276403927408,house
-18,-0.355016627024454,51.540553897230666,house
-18,-0.3662772249340129,51.55452967238426,house
-18,-0.3578809074120324,51.55225483876625,house
-18,-0.2796600234109664,51.53446196405491,house
-18,-0.35450530730386054,51.54931313671004,house
-18,-0.3659810011890034,51.516819513002055,house
-18,-0.33487641276770375,51.52741917220829,house
-14,-0.36401091302560734,51.55640375851215,house
-14,-0.32303398484766715,51.49804601897528,house
-14,-0.27587876381361165,51.51174804168879,house
-14,-0.3664220934147954,51.53757477761431,house
-14,-0.25241219611211074,51.51878242878773,house
-14,-0.3224320310084422,51.53573888800814,house
-14,-0.3797512117471818,51.49136133039679,house
-14,-0.30795638587660046,51.50586157097849,house
-14,-0.32733524742990516,51.518308141169044,house
-14,-0.3660592197748507,51.543425219631,house
-14,-0.258059351442093,51.519321785770146,house
-14,-0.3786559909788402,51.55253521568194,house
-14,-0.31260308064769393,51.52011715229527,house
-14,-0.30508305136494124,51.52380781414502,house
-14,-0.29776690357466234,51.51196847741357,house
-14,-0.3227037542511439,51.53430638405311,house
