Day,Haut-Uele sim,Haut-Uele data,Haut-Uele error,Ituri sim,Ituri data,Ituri error,Meri sim,Meri data,Meri error,Kakuma sim,Kakuma data,Kakuma error,Alwaral sim,Alwaral data,Alwaral error,East_Darfur sim,East_Darfur data,East_Darfur error,Khartoum sim,Khartoum data,Khartoum error,South_Darfur sim,South_Darfur data,South_Darfur error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,White_Nile sim,White_Nile data,White_Nile error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,53,53.0,0.0,0,0.0,0.0,0,0.0,0.0,9,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.20754716981132076,53,95,53,64,0
1,1,3,0.6666666666666667,0,0,0.0,9,0,0.0,0,64,1.0,0,1,1.0,0,1,1.0,0,5,1.0,53,53.0,0.0,0,15,1.0,0,1,1.0,79,25,2.16,1,264,0.9962121212121212,0,8,1.0,0.9613636363636363,440,434,440,143,0
2,2,6,0.6666666666666667,0,0,0.0,18,0,0.0,0,128,1.0,0,2,1.0,0,2,1.0,0,11,1.0,53,53.0,0.0,0,30,1.0,0,3,1.0,104,51,1.0392156862745097,3,264,0.9886363636363636,2,16,0.875,0.9293286219081273,566,538,566,182,0
3,2,10,0.8,0,0,0.0,23,1,22.0,0,192,1.0,0,3,1.0,0,3,1.0,0,17,1.0,53,53.0,0.0,0,45,1.0,0,5,1.0,145,76,0.9078947368421053,6,265,0.9773584905660377,3,24,0.875,0.9279538904899135,694,651,694,232,0
4,5,13,0.6153846153846154,0,1,1.0,28,1,27.0,2,257,0.9922178988326849,0,4,1.0,0,5,1.0,0,23,1.0,53,53.0,0.0,0,61,1.0,0,6,1.0,190,102,0.8627450980392157,9,265,0.9660377358490566,3,32,0.90625,0.9270959902794653,823,765,823,290,0
5,8,17,0.5294117647058824,0,1,1.0,40,2,19.0,5,321,0.9844236760124611,0,5,1.0,0,6,1.0,0,29,1.0,53,53.0,0.0,0,76,1.0,0,8,1.0,230,127,0.811023622047244,16,266,0.9398496240601504,4,41,0.9024390243902439,0.9222689075630253,952,933,952,356,0
6,10,20,0.5,0,1,1.0,43,2,20.5,8,385,0.9792207792207792,0,6,1.0,0,7,1.0,0,35,1.0,53,53.0,0.0,0,91,1.0,0,10,1.0,264,153,0.7254901960784315,19,266,0.9285714285714286,5,49,0.8979591836734694,0.9090909090909091,1078,1061,1078,402,0
7,14,24,0.41666666666666663,0,1,1.0,53,3,16.666666666666668,17,449,0.9621380846325167,0,7,1.0,0,9,1.0,0,41,1.0,53,53.0,0.0,0,107,1.0,0,12,1.0,302,178,0.696629213483146,21,267,0.9213483146067416,5,57,0.9122807017543859,0.9031456953642384,1208,1180,1208,465,0
