Day,Ituri sim,Ituri data,Ituri error,Tierkidi sim,Tierkidi data,Tierkidi error,Pugnido sim,Pugnido data,Pugnido error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Kakuma sim,Kakuma data,Kakuma error,Khartoum sim,Khartoum data,Khartoum error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,Adjumani sim,Adjumani data,Adjumani error,Rhino sim,Rhino data,Rhino error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
139,1314,1258.0,0.0445151033386,42204,45909,0.0807031301052,48443,43438,0.11522169529,11262,8764.98755865,0.284884881426,3449,1701.76502884,1.02671928354,82649,79482,0.03984549961,1272,18949,0.932872447095,7176,2236,2.20930232558,45715,73413,0.377290125727,23320,14161,0.646776357602,33604,20549,0.635310720716,0.28627847225363295,309861,512626,309860,300408,0
140,1314,1258.0,0.0445151033386,42188,46002,0.0829094387201,48559,43442,0.117789236223,11292,8764.98755865,0.288307590221,3456,1701.76502884,1.03083265988,82653,79634,0.0379109425622,1295,20197,0.935881566569,7265,2236,2.24910554562,45680,74011,0.382794449474,23337,14158,0.648326034751,33579,20626,0.62799379424,0.29061801118649455,312030,514795,312029,300618,0
141,1313,1258.0,0.043720190779,42179,46096,0.0849748351267,48637,43447,0.119455888784,11314,8764.98755865,0.29081757667,3463,1701.76502884,1.03494603621,82559,79787,0.0347425019113,1318,21444,0.938537586271,7350,2236,2.28711985689,45623,74609,0.388505408195,23358,14156,0.650042384854,33568,20704,0.621329211747,0.2945119617714423,314203,516968,314202,300682,0
142,1312,1258.0,0.0429252782194,42155,46189,0.087336811795,48730,43451,0.121493176221,11346,8764.98755865,0.294468466051,3472,1701.76502884,1.04023466293,82798,79939,0.0357647706376,1341,22692,0.940904283448,7425,2236,2.32066189624,45576,75207,0.393992580478,23397,14153,0.653147742528,33549,20781,0.614407391367,0.2995225460377554,316372,519137,316371,301101,0
143,1312,1258.0,0.0429252782194,42141,46283,0.0894929023616,48836,43456,0.123803387334,11387,8764.98755865,0.29914616807,3481,1701.76502884,1.04552328965,82762,80091,0.03334956487,1373,22828,0.93985456457,7492,2236,2.35062611807,45530,75805,0.399379988127,23431,14150,0.655901060071,33529,20858,0.60748873334,0.30112543682862586,317431,520196,317430,301274,0
144,1311,1258.0,0.0421303656598,42130,46377,0.0915755654743,48932,43460,0.12590888173,11417,8764.98755865,0.302568876864,3492,1701.76502884,1.05198716675,82676,80219,0.0306286540595,1397,22964,0.939165650584,7570,2236,2.385509839,45487,76403,0.40464379671,23451,14148,0.657548770144,33501,20936,0.600162399694,0.3025636878426919,318467,521232,318466,301364,0
145,1311,1258.0,0.0421303656598,42108,46470,0.0938670109748,49030,43465,0.128034050385,11436,8764.98755865,0.304736592434,3507,1701.76502884,1.06080154461,82587,80346,0.0278918676723,1428,23100,0.938181818182,7657,2236,2.42441860465,45448,77001,0.40977389904,23476,14145,0.659667727112,33484,21064,0.589631598937,0.3038468077374768,319551,522316,319550,301472,0
146,1310,1258.0,0.0413354531002,42092,46564,0.0960398591186,49111,43469,0.129793646047,11456,8764.98755865,0.307018398297,3521,1701.76502884,1.06902829729,82696,80473,0.0276241720826,1450,23236,0.937596832501,7745,2236,2.4637745975,45410,77599,0.414812046547,23495,14143,0.661245846002,33449,21192,0.578378633447,0.30561930984612007,320636,523401,320635,301735,0
147,1309,1258.0,0.0405405405405,42077,46658,0.0981825196108,49219,43474,0.132147950499,11482,8764.98755865,0.309984745919,3539,1701.76502884,1.07960555072,82700,80600,0.0260545905707,1486,23372,0.936419647441,7824,2236,2.49910554562,45365,78196,0.419855235562,23512,14140,0.662800565771,33430,21321,0.567937713991,0.3071529510521904,321721,524486,321720,301943,0
148,1308,1258.0,0.0397456279809,42061,46751,0.10031870976,49301,43478,0.133929803579,11501,8764.98755865,0.312152461489,3556,1701.76502884,1.08959517897,82607,80727,0.0232883669652,1521,23508,0.935298621746,7904,2236,2.53488372093,45325,78794,0.424765845115,23538,14138,0.664874805489,33396,21449,0.556995664134,0.3082497348623645,322805,525570,322804,302018,0
149,1308,1258.0,0.0397456279809,42045,46845,0.10246557797,49406,43483,0.136214152657,11527,8764.98755865,0.31511880911,3566,1701.76502884,1.09547143088,82661,80854,0.0223489252232,1538,23644,0.934951784808,7985,2236,2.57110912343,45274,79392,0.429741031842,23562,14135,0.666926070039,33637,21578,0.558856242469,0.31080072682858595,323891,526656,323890,302509,0
150,1307,1258.0,0.0389507154213,42016,46938,0.104861732498,49499,43487,0.138248212109,11546,8764.98755865,0.31728652468,3582,1701.76502884,1.10487343393,82681,80982,0.0209799708577,1558,23780,0.934482758621,8066,2236,2.60733452594,45247,79990,0.434341792724,23583,14132,0.668765921313,33624,21706,0.549064774717,0.31235498043692944,324975,527740,324974,302709,0
151,1307,1258.0,0.0389507154213,41997,47032,0.10705477122,49602,43492,0.140485606548,11591,8764.98755865,0.322420587872,3595,1701.76502884,1.11251256142,82587,81109,0.0182223920897,1584,23874,0.933651671274,8153,2236,2.64624329159,45204,80588,0.439072814811,23595,14130,0.669851380042,33625,21835,0.539958781772,0.31359291149445495,326020,528785,326019,302840,0
152,1307,1258.0,0.0389507154213,41984,47126,0.109111742987,49696,43496,0.142541842928,11609,8764.98755865,0.324474213148,3602,1701.76502884,1.11662593775,82762,81140,0.0199901404979,1616,23969,0.93257958196,8231,2236,2.68112701252,45167,81186,0.443660236987,23618,14127,0.671834076591,33611,21963,0.530346491827,0.3158225852611914,326967,529732,326966,303203,0
153,1306,1258.0,0.0381558028617,41988,47219,0.110781676867,49798,43501,0.144755292982,11654,8764.98755865,0.32960827634,3607,1701.76502884,1.11956406371,82710,81171,0.0189599733895,1647,24064,0.931557513298,8311,2236,2.71690518784,45116,81784,0.448351755845,23648,14125,0.674194690265,33585,22092,0.520233568713,0.31741532840068526,327916,530681,327915,303370,0
154,1306,1258.0,0.0381558028617,41974,47313,0.112844249995,49890,43505,0.146764739685,11673,8764.98755865,0.33177599191,3617,1701.76502884,1.12544031562,82621,81202,0.0174749390409,1674,24158,0.930706184287,8372,2236,2.74418604651,45076,82382,0.452841640164,23679,14122,0.67674550347,33570,22220,0.510801080108,0.3188193413402949,328862,531627,328861,303452,0
155,1304,1258.0,0.0365659777424,41960,47407,0.11489864366,49984,43510,0.148793380832,11711,8764.98755865,0.33611142305,3628,1701.76502884,1.13190419272,82543,81233,0.0161264510728,1704,24253,0.929740650641,8433,2236,2.77146690519,45034,82980,0.457290913473,23698,14120,0.678328611898,33545,22348,0.50102917487,0.32023361151120555,329811,532576,329810,303544,0
156,1301,1258.0,0.0341812400636,41956,47500,0.116715789474,50090,43514,0.151123776256,11731,8764.98755865,0.338393228912,3642,2176,0.673713235294,82799,81264,0.0188890529632,1726,24348,0.929111220634,8517,2236,2.80903398927,44993,83578,0.461664552873,23720,14120,0.679886685552,33530,22542,0.487445656996,0.32057450351902494,331300,534065,331299,304005,0
157,1300,1258.0,0.033386327504,41933,47594,0.118943564315,50211,43519,0.153771915715,11761,8764.98755865,0.341815937707,3647,2651,0.375707280272,82761,81295,0.0180330893659,1757,24443,0.928118479728,8608,2236,2.84973166369,44942,84176,0.466094848888,23748,14120,0.681869688385,33517,22736,0.474181914145,0.32018297502441306,332792,535557,332791,304185,0
158,1297,1258.0,0.0310015898251,41920,47687,0.120934426573,50307,43523,0.155871608115,11799,8764.98755865,0.346151368847,3658,3125,0.17056,82693,81326,0.0168088926051,1788,24461,0.926904051347,8694,2236,2.88819320215,44902,84763,0.470264148272,23779,14328,0.659617532105,33492,22930,0.460619276058,0.31856762093704977,334401,537166,334400,304329,0
159,1295,1258.0,0.0294117647059,41913,47781,0.122810322095,50408,43528,0.158059180298,11822,8764.98755865,0.348775445589,3671,3600,0.0197222222222,82617,81357,0.0154872967292,1813,24479,0.925936517015,8775,2236,2.92441860465,44854,85350,0.474469830111,23800,14537,0.637201623444,33468,23124,0.447327451998,0.3168955142847135,336014,538779,336013,304436,0
160,1294,1258.0,0.0286168521463,41927,47875,0.124240208877,50535,43532,0.160870164477,11840,8764.98755865,0.350829070866,3671,4074,0.0989199803633,82534,81388,0.0140806998575,1845,24497,0.924684655264,8864,2236,2.96422182469,44816,85937,0.478501693101,23825,14746,0.615692391157,33446,23318,0.434342567973,0.3175692854813326,337625,540390,337624,304597,0
161,1294,1258.0,0.0286168521463,41920,47968,0.126084056037,50640,43537,0.16314858626,11871,8764.98755865,0.354365869953,3681,4549,0.19081116729,82841,81419,0.017465210823,1873,24515,0.923597797267,8952,2236,3.00357781753,44771,86524,0.482559752207,23840,14955,0.594115680374,33422,23512,0.421486900306,0.3198039489952406,339237,542002,339236,305105,0
162,1293,1258.0,0.0278219395866,41901,48062,0.128188589738,50754,43541,0.165659952688,11910,8764.98755865,0.358815391386,3695,5024,0.264530254777,82789,81450,0.0164395334561,1898,24533,0.922634818408,9041,2236,3.04338103757,44735,87111,0.486459804158,23863,15164,0.573661303086,33394,23706,0.408672909812,0.3210375664265287,340849,543614,340848,305273,0
163,1293,1258.0,0.0278219395866,41890,48156,0.13011878063,50901,43546,0.168901850916,11941,8764.98755865,0.362352190473,3705,5498,0.326118588578,82710,81481,0.0150832709466,1928,24551,0.921469593907,9123,2236,3.08005366726,44702,87174,0.487209489068,23877,15373,0.553177649125,33657,23706,0.419767147558,0.32273180481576585,341743,544508,341742,305727,0
164,1291,1258.0,0.0262321144674,41867,48249,0.132272171444,51022,43550,0.171572904707,11977,8764.98755865,0.366459441027,3726,5973,0.376192867906,82641,81512,0.0138507213662,1958,24569,0.920306076763,9201,2236,3.11493738819,44663,87237,0.488026869333,23896,15382,0.553504095696,33642,23774,0.415075292336,0.32410522664429053,342504,545269,342503,305884,0
165,1289,1258.0,0.0246422893482,41855,48343,0.13420764123,51133,43555,0.173986913098,12008,8764.98755865,0.369996240114,3738,6448,0.420285359801,82563,81543,0.0125087377212,1987,24587,0.919184935128,9283,2236,3.15161001789,44610,87301,0.489009289699,23929,15391,0.55473978299,33635,23842,0.410745742807,0.3255163253133842,343268,546033,343267,306030,0
166,1286,1258.0,0.0222575516693,41841,48437,0.136176889568,51238,43559,0.176289630157,12027,8764.98755865,0.372163955684,3748,6922,0.458537994799,82843,81602,0.0152079605892,2006,24605,0.918471855314,9373,2236,3.19186046512,44573,87364,0.48980129115,23952,15400,0.555324675325,33618,23910,0.406022584693,0.32775772676933246,344057,546822,344056,306505,0
167,1284,1258.0,0.0206677265501,41833,48437,0.136342052563,51329,43564,0.17824350381,12060,8764.98755865,0.375928935358,3752,7498,0.499599893305,82811,81661,0.0140826098137,2029,24623,0.917597368314,9443,2236,3.22316636852,44533,87428,0.490632291714,23965,15410,0.55515898767,33589,23978,0.400825756944,0.3289721287765022,344857,547622,344856,306628,0
168,1284,1258.0,0.0206677265501,41830,48437,0.136403988686,51442,43568,0.180728975395,12091,8764.98755865,0.379465734446,3761,8073,0.534126099343,82739,81719,0.0124817973788,2067,24641,0.916115417394,9550,2236,3.271019678,44493,87487,0.491433012905,23990,15419,0.555872624684,33567,24045,0.396007485964,0.33022228650512214,345647,548412,345646,306814,0
169,1282,1258.0,0.0190779014308,41823,48437,0.136548506307,51559,43573,0.183278635852,12118,8764.98755865,0.382546172361,3766,8649,0.564573939184,82669,81778,0.0108953508279,2096,24659,0.915000608297,9643,2236,3.3126118068,44454,87547,0.492227032337,24016,15428,0.556650246305,33533,24112,0.390718314532,0.33143693696267595,346441,549206,346440,306959,0
170,1282,1258.0,0.0190779014308,41818,48437,0.136651733179,51666,43577,0.185625444615,12146,8764.98755865,0.385740700569,3776,9224,0.590633130963,82594,81837,0.00925009470044,2122,24677,0.914008996231,9740,2236,3.35599284436,44420,87607,0.492962891093,24037,15437,0.557103064067,33515,24179,0.386120186939,0.3326306689514487,347233,549998,347232,307116,0
171,1279,1258.0,0.016693163752,41811,48437,0.1367962508,51795,43581,0.188476629724,12177,8764.98755865,0.389277499656,3787,9800,0.613571428571,82681,81895,0.00959765553453,2141,24695,0.913302287913,9835,2236,3.39847942755,44378,87667,0.493788997,24047,15447,0.556742409529,33489,24246,0.381217520416,0.33433521281904877,348026,550791,348025,307420,0
172,1277,1258.0,0.0151033386328,41810,48437,0.136816896174,51950,43586,0.191896480521,12216,8764.98755865,0.393727021089,3796,10376,0.634155744025,82702,81954,0.00912707128389,2179,24710,0.911817078106,9946,2236,3.4481216458,44333,87727,0.494648169891,24062,15456,0.556806418219,33470,24314,0.376573167722,0.33595269852486964,348818,551583,348817,307741,0
173,1277,1258.0,0.0151033386328,41795,48437,0.13712657679,52057,43590,0.194241798578,12240,8764.98755865,0.396465188125,3808,10951,0.65226919916,82619,82037,0.00709435986201,2209,24725,0.910657229525,10028,2236,3.48479427549,44293,87787,0.495449212298,24078,15465,0.556935014549,33437,24381,0.371436774538,0.3369247846047234,349631,552396,349630,307841,0
174,1274,1258.0,0.0127186009539,41785,48437,0.137333030535,52193,43591,0.197334312129,12263,8764.98755865,0.399089264867,3822,11475,0.666928104575,82537,82120,0.00507793472966,2236,24741,0.909623701548,10124,2236,3.52772808587,44246,87847,0.496328844468,24093,15474,0.556998836758,33411,24448,0.366614856021,0.33794917789134804,350391,553156,350390,307984,0
175,1271,1258.0,0.010333863275,41762,48437,0.137807874146,52315,43591,0.200133054988,12308,8764.98755865,0.404223328059,3841,11999,0.679889990833,82849,82203,0.00785859396859,2275,24756,0.908103086121,10220,2236,3.57066189624,44210,87907,0.497082143629,24119,15484,0.557672436063,33630,24515,0.371813175607,0.3407983859881402,351150,553915,351149,308800,0
176,1270,1258.0,0.00953895071542,41757,48437,0.137911101018,52450,43591,0.203230024546,12335,8764.98755865,0.407303765974,3854,12523,0.692246266869,82807,82285,0.00634380506775,2307,24771,0.906866900811,10308,2236,3.61001788909,44164,87967,0.497948094172,24144,15490,0.558683021304,33614,24582,0.367423317875,0.3419607461185311,351904,554669,351903,309010,0
177,1268,1258.0,0.00794912559618,41748,48437,0.138096909387,52559,43592,0.205702881263,12375,8764.98755865,0.411867377699,3858,13047,0.704299839043,82733,82368,0.00443133255633,2342,24787,0.905514987695,10399,2236,3.65071556351,44130,88027,0.498676542424,24156,15496,0.55885389778,33599,24650,0.363042596349,0.34294694463337155,352662,555427,352661,309167,0
178,1268,1258.0,0.00794912559618,41740,48437,0.138262072383,52712,43592,0.209212699578,12404,8764.98755865,0.415175996201,3865,13571,0.71520153268,82644,82451,0.00234078422336,2364,24802,0.90468510604,10498,2236,3.69499105546,44091,88085,0.49944939547,24172,15502,0.559282673203,33588,24693,0.360223545134,0.34416370706966654,353391,556156,353390,309346,0
179,1267,1258.0,0.00715421303657,41741,48437,0.138241427008,52826,43592,0.211827858323,12437,8764.98755865,0.418940975875,3877,14094,0.724918404995,82566,82534,0.000387719000654,2404,24817,0.903130918322,10586,2236,3.7343470483,44049,88143,0.500255267009,24202,15509,0.560513250371,33576,24736,0.357373868047,0.34522296866688723,354120,556885,354119,309531,0
180,1266,1258.0,0.00635930047695,41724,48437,0.138592398373,52972,43593,0.215149221205,12463,8764.98755865,0.421907323496,3888,16293,0.76136991346,82835,82594,0.00291788749788,2430,24833,0.902146337535,10695,2236,3.78309481216,44002,88202,0.501122423528,24223,15515,0.561263293587,33552,24780,0.353995157385,0.3505879665904154,356505,559270,356504,310050,0
181,1261,1258.0,0.00238473767886,41704,48437,0.139005305861,53103,43593,0.218154290827,12494,8764.98755865,0.425444122584,3896,18491,0.789302904116,82800,82653,0.00177851983594,2469,24848,0.900635866066,10787,2236,3.82423971377,43961,88260,0.50191479719,24244,15521,0.56201275691,33538,24823,0.351085686662,0.3549457969347934,358884,561649,358883,310257,0
182,1261,1258.0,0.00238473767886,41693,48437,0.13923240498,53243,43593,0.221365815613,12525,8764.98755865,0.428980921672,3911,20689,0.810962347141,82710,82713,3.62699938341e-05,2511,24863,0.899006555926,10896,2236,3.87298747764,43915,88318,0.502762743722,24257,15527,0.56224640948,33519,24867,0.347930992882,0.359114144895006,361265,564030,361264,310441,0
183,1257,1258.0,0.000794912559618,41692,48437,0.139253050354,53350,43593,0.223820338128,12540,8764.98755865,0.430692276069,3924,22887,0.828548957924,82642,82772,0.00157057942299,2544,24879,0.897745086217,11002,2236,3.92039355993,43873,88377,0.503569933354,24276,15534,0.562765546543,33487,24910,0.344319550381,0.36380164347015903,363647,566412,363646,310587,0
184,1276,1258.0,0.0143084260731,41666,48437,0.139789830089,53476,43594,0.226682570996,12571,8764.98755865,0.434229075156,3941,22970,0.82842838485,82551,82832,0.00339240873093,2580,24894,0.896360568812,11115,2236,3.97093023256,43837,88435,0.504302595126,24300,15540,0.563706563707,33454,24953,0.340680479301,0.3650305910257135,363913,566678,363912,310767,0
185,1303,1258.0,0.0357710651828,41646,48437,0.140202737577,53620,43594,0.229985777859,12606,8764.98755865,0.438222235416,3957,23053,0.8283520583,82850,82892,0.000506683395261,2613,24910,0.895102368527,11213,2236,4.01475849732,43788,88494,0.505186792325,24313,15546,0.563939276984,33415,24997,0.336760411249,0.36522052952207545,364181,566946,364180,311324,0
186,1300,1258.0,0.033386327504,41643,48437,0.1402646737,53777,43594,0.233587190898,12638,8764.98755865,0.441873124797,3965,23136,0.828622060858,82794,82951,0.00189268363251,2645,24910,0.893817743878,11310,2236,4.05813953488,43741,88552,0.506041647845,24333,15552,0.56462191358,33388,25040,0.33338658147,0.3663237899326054,364430,567195,364429,311534,0
187,1300,1258.0,0.033386327504,41632,48437,0.140491772818,53919,43594,0.236844519888,12681,8764.98755865,0.446779007403,3975,25921,0.846649434821,82713,83011,0.0035898856778,2667,24910,0.892934564432,11412,2236,4.10375670841,43703,88610,0.506793815596,24352,15559,0.56513914776,33711,25084,0.343924413969,0.3731201836811977,367384,570149,367383,312065,0
188,1300,1258.0,0.033386327504,41634,48437,0.140450482069,54069,43595,0.240256910196,12723,8764.98755865,0.451570799715,3986,28705,0.86113917436,82633,83715,0.0129248043959,2693,24910,0.891890806905,11506,2236,4.1457960644,43658,88669,0.507629498472,24375,15565,0.566013491809,33703,25127,0.341306164683,0.3799719996801699,370981,573746,370980,312280,0
189,1296,1258.0,0.0302066772655,41617,48437,0.140801453434,54214,43595,0.2435829797,12764,8764.98755865,0.456248501734,3997,31489,0.873066785227,82555,84419,0.0220803373648,2727,24910,0.890525893216,11620,2236,4.19677996422,43612,88727,0.508469800624,24400,15571,0.567015605934,33691,25171,0.338484764213,0.38673863899809235,374577,577342,374576,312493,0
190,1294,1258.0,0.0286168521463,41596,48437,0.141235006297,54369,43595,0.247138433307,12801,8764.98755865,0.46046984258,4006,34273,0.883114988475,82902,84419,0.0179698882953,2760,24910,0.889201124047,11715,2236,4.23926654741,43576,88785,0.509196373261,24424,15577,0.567952750851,33684,25214,0.335924486396,0.3910964731787135,377468,580233,377467,313127,0
191,1293,1258.0,0.0278219395866,41580,48437,0.141565332287,54542,43595,0.2511067783,12834,8764.98755865,0.464234822254,4022,37057,0.891464500634,82869,84419,0.0183607955555,2793,24910,0.887876354878,11819,2236,4.28577817531,43530,88844,0.510040070235,24437,15584,0.568082648871,33681,25257,0.333531298254,0.396424472713612,380361,583126,380360,313400,0
192,1293,1258.0,0.0278219395866,41588,48437,0.141400169292,54675,43596,0.254128819158,12871,8764.98755865,0.468456163101,4026,39841,0.89894831957,82790,84419,0.0192966038451,2821,24910,0.88675230831,11904,2236,4.32379248658,43494,88902,0.510764662212,24459,15590,0.568890314304,33672,25301,0.330856487886,0.40160941321098453,383254,586019,383253,313593,0
193,1292,1258.0,0.027027027027,41581,48437,0.141544686913,54811,43596,0.25724837141,12899,8764.98755865,0.471650691309,4033,42625,0.905384164223,82700,84419,0.0203627145548,2856,24910,0.8853472501,12038,2236,4.38372093023,43438,88961,0.511718618271,24472,15596,0.569120287253,33662,25344,0.328203914141,0.4069015847449778,386146,588911,386145,313782,0
194,1289,1258.0,0.0246422893482,41567,48437,0.141833722155,54957,43596,0.260597302505,12940,8764.98755865,0.476328393328,4038,45409,0.911074897047,82609,84594,0.0234650211599,2899,24910,0.883621035729,12135,2236,4.4271019678,43392,89019,0.512553499815,24501,15602,0.570375592873,33654,25388,0.325586891445,0.4123588492681352,389213,591978,389212,313981,0
195,1288,1258.0,0.0238473767886,41568,48437,0.14181307678,55104,43596,0.263969171484,12978,8764.98755865,0.480663824467,4044,45418,0.910960412171,82788,84770,0.0233809130589,2942,24910,0.881894821357,12224,2236,4.46690518784,43350,89077,0.513342389169,24528,15609,0.571401114741,33650,25431,0.323188234832,0.4128240008250201,389506,592271,389505,314464,0
196,1286,1258.0,0.0222575516693,41547,48437,0.142246629643,55262,43597,0.267564281946,13022,8764.98755865,0.485683797366,4058,45427,0.910669865939,82785,84946,0.0254396910979,2982,24910,0.880289040546,12329,2236,4.51386404293,43316,89136,0.514045952253,24549,15615,0.572142170989,33634,25474,0.320326607521,0.41381587033663364,389800,592565,389799,314770,0
197,1283,1258.0,0.0198728139905,41522,48437,0.142762764003,55415,43597,0.271073697731,13067,8764.98755865,0.490817860557,4077,45436,0.910269389911,82692,85122,0.0285472615775,3017,24910,0.878883982336,12416,2236,4.55277280859,43275,89194,0.514821624773,24565,15621,0.572562576019,33626,25518,0.317736499726,0.41501238795296863,390093,592858,390092,314955,0
198,1279,1258.0,0.016693163752,41526,48437,0.142680182505,55557,43597,0.274330802578,13098,8764.98755865,0.494354659645,4088,45445,0.910045109473,82624,85298,0.0313489179113,3054,24910,0.877398635086,12503,2236,4.59168157424,43240,89252,0.515529063774,24585,15628,0.573137957512,33597,25561,0.314385196197,0.41595863683632683,390386,593151,390385,315151,0
199,1278,1258.0,0.0158982511924,41502,48437,0.143175671491,55709,43597,0.277817281006,13133,8764.98755865,0.498347819905,4105,45454,0.909688916267,82551,85474,0.034197533753,3086,24910,0.876114010438,12608,2236,4.63864042934,43187,89311,0.516442543472,24604,15634,0.573749520276,33576,25605,0.311306385472,0.41714044635455055,390680,593445,390679,315339,0
200,1277,1258.0,0.0151033386328,41503,48437,0.143155026116,55851,43598,0.281045002064,13180,8764.98755865,0.503710063683,4113,45463,0.909530827266,82861,85650,0.0325627553999,3124,24910,0.874588518667,12721,2236,4.68917710197,43147,89369,0.517203952153,24634,15640,0.575063938619,33569,25648,0.308834996881,0.417339380930986,390973,593738,390972,315980,0
201,1277,1258.0,0.0151033386328,41495,48437,0.143320189112,56035,43598,0.285265379146,13209,8764.98755865,0.507018682184,4124,45472,0.909306826179,82824,85826,0.0349777456715,3155,24910,0.873344038539,12821,2236,4.73389982111,43106,89428,0.517980945565,24662,15646,0.576249520644,33549,25692,0.305815039701,0.41845448477851244,391267,594032,391266,316257,0
202,1276,1258.0,0.0143084260731,41476,48437,0.143712451225,56180,43598,0.288591219781,13223,8764.98755865,0.508615946288,4138,45481,0.909016952134,82748,86002,0.0378363293877,3195,24910,0.871738257728,12912,2236,4.77459749553,43066,89485,0.518734983517,24682,15653,0.576822334377,33528,25710,0.304084014002,0.41956364454937245,391534,594299,391533,316424,0
203,1273,1258.0,0.0119236883943,41469,48437,0.143856968846,56297,43598,0.291274829121,13271,8764.98755865,0.51409228036,4152,45490,0.90872719279,82664,86178,0.040776068138,3238,24910,0.870012043356,13014,2236,4.82021466905,43035,89543,0.519392917369,24691,15659,0.576792898653,33509,25729,0.302382525555,0.42064724807070286,391802,594567,391801,316613,0
204,1272,1258.0,0.0111287758347,41450,48437,0.14424923096,56449,43599,0.29473153054,13302,8764.98755865,0.517629079447,4171,45499,0.908327655553,82590,86354,0.0435880214003,3270,24910,0.868727418707,13122,2236,4.86851520572,43003,89601,0.520061160032,24707,15665,0.577210341526,33489,25748,0.300644710269,0.42183031714068775,392071,594836,392070,316825,0
205,1270,1258.0,0.00953895071542,41446,48437,0.144331812457,56594,43599,0.298057294892,13326,8764.98755865,0.520367246483,4180,45507,0.908145999517,82735,86382,0.0422194438656,3314,24910,0.866961059815,13236,2236,4.91949910555,42979,89659,0.520639311168,24710,15671,0.576797906962,33468,25767,0.298870648504,0.4221153893692823,392190,594955,392189,317258,0
206,1266,1258.0,0.00635930047695,41440,48437,0.144455684704,56757,43599,0.30179591275,13375,8764.98755865,0.525957670847,4187,45516,0.90801036998,82752,86410,0.0423330633029,3363,24910,0.864993978322,13353,2236,4.97182468694,42946,89717,0.521317030217,24712,15678,0.576221456818,33446,25786,0.297060420383,0.42285185807486286,392311,595076,392310,317597,0
207,1263,1258.0,0.00397456279809,41426,48437,0.144744719945,56906,43599,0.305213422326,13420,8764.98755865,0.531091734038,4198,45525,0.907786930258,82666,86439,0.0436492786821,3395,25244,0.865512597053,13469,2236,5.02370304114,42908,89775,0.522049568365,24729,15684,0.576702371844,33420,25805,0.295097849254,0.4243937531128014,392766,595531,392765,317800,0
208,1262,1258.0,0.00317965023847,41425,48437,0.14476536532,57055,43600,0.308600917431,13461,8764.98755865,0.535769436058,4204,45534,0.90767338692,82582,86467,0.0449304358888,3432,25578,0.865822190945,13584,2236,5.07513416816,42873,89833,0.522747765298,24745,15690,0.577119184194,33387,25824,0.292867100372,0.42585324358209004,393221,595986,393220,318010,0
209,1260,1258.0,0.00158982511924,41408,48437,0.145116336685,57200,43600,0.311926605505,13509,8764.98755865,0.541245770129,4212,45543,0.907515973915,82807,86496,0.0426493710692,3463,25912,0.866355356592,13695,2236,5.1247763864,42842,89891,0.523400562904,24763,15696,0.577663098879,33784,25843,0.30727856673,0.42766244349107624,393676,596441,393675,318943,0
210,1258,1258.0,0.0,41394,48437,0.145405371926,57135,43600,0.310435779817,13550,8764.98755865,0.545923472148,4227,45552,0.907204952582,82798,86524,0.0430631963386,3504,26247,0.86649902846,13802,2236,5.17262969589,42793,89949,0.524252632047,24768,15703,0.57727822709,33788,25862,0.306472817261,0.4284616344346155,394132,596897,394131,319017,0
211,1256,1258.0,0.00158982511924,41361,48437,0.146086669282,57087,43600,0.309334862385,13570,8764.98755865,0.548205278011,4248,45561,0.906762362547,82726,86553,0.0442156828764,3532,26581,0.867123133065,13908,2236,5.22003577818,42761,90006,0.524909450481,24794,15709,0.578330893119,33790,25881,0.305590974074,0.42948924171306424,394586,597351,394585,319033,0
212,1290,1258.0,0.0254372019078,41338,48437,0.146561512893,57035,43600,0.308142201835,13617,8764.98755865,0.553567521789,4265,45570,0.90640772438,82646,86652,0.046230900614,3569,26915,0.867397362066,14039,2236,5.27862254025,42729,90064,0.525570705276,24805,15715,0.578428253261,33791,25900,0.304671814672,0.4307509616090442,395111,597876,395110,319124,0
213,1308,1258.0,0.0397456279809,41326,48437,0.146809257386,56989,43601,0.307057177588,13661,8764.98755865,0.558587494687,4276,45579,0.906184865837,82565,86752,0.0482640169679,3608,27250,0.867596330275,14150,2236,5.3282647585,42684,90122,0.526375357848,24813,15721,0.578334711532,33795,25919,0.303869748061,0.431952978332085,395639,598404,395638,319175,0
214,1306,1258.0,0.0381558028617,41313,48437,0.147077647253,56938,43601,0.305887479645,13699,8764.98755865,0.562922925827,4291,45588,0.9058743529,82822,86851,0.046389794015,3660,27306,0.8659635245,14260,2236,5.37745974955,42642,90180,0.527145708583,24832,15728,0.578840284842,33798,25938,0.30303030303,0.4317935275340614,395887,598652,395886,319561,0
215,1303,1258.0,0.0357710651828,41300,48437,0.14734603712,57109,43601,0.309809408041,13748,8764.98755865,0.568513350191,4304,45597,0.905607825076,82783,86951,0.0479350438753,3699,27363,0.864817454227,14358,2236,5.42128801431,42606,90238,0.527848578204,24856,15734,0.57976356934,33806,25956,0.302434889814,0.43299492707353937,396135,598900,396134,319872,0
