#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,316642,425,0,0,0,0,0,0.0
-28,316642,425,0,0,0,0,0,0.0
-27,316642,425,0,0,0,0,0,0.0
-26,316642,425,0,0,0,0,0,0.0
-25,316642,425,0,0,0,0,0,0.0
-24,316642,425,0,0,0,0,0,0.0
-23,316642,425,0,0,0,0,0,0.0
-22,316642,425,0,0,0,0,0,0.0
-21,316642,425,0,0,0,0,0,0.0
-20,316642,374,51,0,0,0,0,0.0
-19,316642,374,51,0,0,0,0,0.0
-18,316642,357,68,0,0,0,0,0.0
-17,316639,343,85,0,0,3,0,0.0
-16,316637,325,105,0,0,2,0,0.0
-15,316636,307,124,0,0,1,0,0.0
-14,316628,263,175,1,0,8,0,0.0
-13,316623,175,265,4,0,5,0,0.0
-12,316609,116,330,12,0,14,1,0.0
-11,316594,83,374,16,0,15,0,0.0
-10,316577,17,451,22,0,17,1,0.0
-9,316548,29,462,28,0,29,0,0.0
-8,316519,29,480,39,0,29,1,0.0
-7,316484,35,497,51,0,35,0,0.0
-6,316437,47,513,70,0,47,0,0.0
-5,316371,66,539,91,0,66,2,0.0
-4,316300,71,583,113,0,71,3,0.0
-3,316223,77,620,147,0,77,1,0.0
-2,316131,92,666,178,0,92,4,0.0
-1,316031,100,723,212,1,100,5,0.0
0,315905,126,780,255,1,126,5,40.0
1,315759,146,857,303,2,146,3,7.0
2,315607,152,951,355,2,152,2,10.0
3,315435,172,1060,397,3,172,1,4.0
4,315220,215,1184,444,4,215,2,3.0
5,315000,220,1343,500,4,220,3,5.0
6,314794,206,1517,546,4,206,3,6.0
7,314544,250,1656,612,5,250,2,6.0
8,314316,228,1852,666,5,228,2,9.0
9,314073,243,2018,727,6,243,1,12.0
10,313811,262,2176,812,6,262,2,7.0
11,313517,294,2347,902,7,294,4,11.0
12,313224,293,2541,1001,8,293,3,18.0
13,312854,370,2723,1112,8,370,5,13.0
14,312462,392,2979,1226,8,392,5,27.0
15,312064,398,3227,1370,8,398,6,23.0
16,311856,208,3459,1536,8,208,6,33.0
17,311643,213,3482,1721,8,213,6,23.0
18,311418,225,3509,1905,10,225,9,35.0
19,311148,270,3530,2108,11,270,3,26.0
20,310885,263,3578,2329,12,263,6,23.0
21,310596,289,3605,2564,13,289,7,15.0
22,310300,296,3638,2819,14,296,9,1.0
23,310244,56,3692,3061,14,56,10,0.0
24,310169,75,3516,3292,15,75,7,0.0
25,310103,66,3295,3588,15,66,6,0.0
26,310021,82,3063,3884,17,82,9,0.0
