#time,susceptible,exposed,infectious,recovered,dead,num infections today,num hospitalisations today,num hospitalisations today (data)
-29,291795,425,0,0,0,0,0,0.0
-28,291795,425,0,0,0,0,0,0.0
-27,291795,425,0,0,0,0,0,0.0
-26,291795,425,0,0,0,0,0,0.0
-25,291795,425,0,0,0,0,0,0.0
-24,291795,425,0,0,0,0,0,0.0
-23,291795,425,0,0,0,0,0,0.0
-22,291795,425,0,0,0,0,0,0.0
-21,291795,425,0,0,0,0,0,0.0
-20,291795,374,51,0,0,0,0,0.0
-19,291788,381,51,0,0,7,0,0.0
-18,291784,361,75,0,0,4,0,0.0
-17,291774,350,95,1,0,10,0,0.0
-16,291759,338,122,1,0,15,0,0.0
-15,291736,329,154,1,0,23,0,0.0
-14,291675,316,227,2,0,61,0,0.0
-13,291577,268,373,2,0,98,0,0.0
-12,291426,253,535,6,0,151,2,0.0
-11,291167,327,710,16,0,259,0,0.0
-10,290767,400,1031,22,0,400,0,0.0
-9,290091,676,1421,32,0,676,0,0.0
-8,288969,1122,2079,50,0,1122,3,0.0
-7,287106,1863,3179,72,0,1863,1,0.0
-6,284168,2938,5018,96,0,2938,3,0.0
-5,279658,4510,7927,124,1,4510,0,0.0
-4,274095,5563,12386,175,1,5563,7,0.0
-3,269319,4776,17883,241,1,4776,7,0.0
-2,265120,4199,22552,348,1,4199,12,0.0
-1,261241,3879,26573,526,1,3879,18,0.0
0,257410,3831,30204,772,3,3831,39,40.0
1,253715,3695,33665,1142,3,3695,29,7.0
2,250133,3582,36844,1657,4,3582,36,10.0
3,246497,3636,39639,2442,6,3636,61,4.0
4,242682,3815,42188,3525,10,3815,87,3.0
5,238620,4062,44561,4962,15,4062,127,5.0
6,234140,4480,46692,6889,19,4480,160,6.0
7,229235,4905,48921,9136,23,4905,161,6.0
8,223947,5288,51073,11875,37,5288,190,9.0
9,218250,5697,53330,14897,46,5697,214,12.0
10,212028,6222,55585,18324,61,6222,203,7.0
11,205370,6658,58226,21876,90,6658,193,11.0
12,198572,6798,61092,25649,109,6798,163,18.0
13,191517,7055,64113,29402,133,7055,219,13.0
14,184096,7421,67249,33294,160,7421,205,27.0
15,176041,8055,70663,37276,185,8055,190,23.0
16,173261,2780,74823,41144,212,2780,195,33.0
17,170322,2939,73558,45150,251,2939,217,23.0
18,167261,3061,72193,49415,290,3061,278,35.0
19,164035,3226,70670,53958,331,3226,250,26.0
20,160675,3360,69164,58646,375,3360,285,23.0
21,157164,3511,67629,63496,420,3511,266,15.0
22,153568,3596,65834,68753,469,3596,292,1.0
23,151596,1972,63990,74137,525,1972,303,0.0
24,149587,2009,60246,79802,576,2009,312,0.0
25,147675,1912,56378,85644,611,1912,293,0.0
26,145581,2094,52367,91503,675,2094,310,0.0
27,143497,2084,48796,97119,724,2084,258,0.0
28,141273,2224,45529,102415,779,2224,264,0.0
29,139128,2145,42537,107543,867,2145,218,0.0
30,136958,2170,39893,112270,929,2170,210,0.0
31,134749,2209,37560,116715,987,2209,194,0.0
32,132617,2132,35658,120762,1051,2132,186,0.0
33,130452,2165,33999,124494,1110,2165,152,0.0
34,128299,2153,32732,127863,1173,2153,139,0.0
35,126148,2151,31687,131001,1233,2151,146,0.0
36,124082,2066,30901,133874,1297,2066,126,0.0
37,122001,2081,30100,136691,1347,2081,142,0.0
38,119968,2033,29617,139206,1396,2033,124,0.0
39,117936,2032,29142,141671,1439,2032,130,0.0
40,115953,1983,28855,143948,1481,1983,99,0.0
41,113982,1971,28458,146303,1506,1971,116,0.0
42,112064,1918,28169,148522,1547,1918,119,0.0
43,110181,1883,27831,150742,1583,1883,117,0.0
44,108225,1956,27482,152953,1604,1956,117,0.0
45,106446,1779,27250,155114,1631,1779,100,0.0
46,104679,1767,26924,157184,1666,1767,115,0.0
47,102879,1800,26623,159225,1693,1800,114,0.0
48,101219,1660,26276,161342,1723,1660,122,0.0
49,99547,1672,25836,163419,1746,1672,100,0.0
50,97865,1682,25396,165508,1769,1682,91,0.0
51,96266,1599,24931,167631,1793,1599,108,0.0
52,94676,1590,24470,169666,1818,1590,108,0.0
53,93081,1595,24033,171657,1854,1595,113,0.0
54,91535,1546,23684,173574,1881,1546,85,0.0
55,89991,1544,23279,175494,1912,1544,110,0.0
56,88556,1435,22924,177371,1934,1435,97,0.0
57,87119,1437,22378,179330,1956,1437,84,0.0
58,85717,1402,21905,181216,1980,1402,78,0.0
59,84354,1363,21524,182973,2006,1363,89,0.0
60,82994,1360,21133,184707,2026,1360,89,0.0
61,81669,1325,20759,186423,2044,1325,97,0.0
62,80343,1326,20316,188175,2060,1326,75,0.0
63,78945,1398,19920,189871,2086,1398,78,0.0
64,77646,1299,19622,191550,2103,1299,74,0.0
65,76326,1320,19215,193234,2125,1320,96,0.0
66,75033,1293,18984,194760,2150,1293,84,0.0
67,73793,1240,18760,196255,2172,1240,86,0.0
68,72536,1257,18393,197843,2191,1257,71,0.0
69,71287,1249,18093,199378,2213,1249,66,0.0
70,70186,1101,17887,200806,2240,1101,61,0.0
71,69047,1139,17548,202227,2259,1139,71,0.0
72,67890,1157,17341,203552,2280,1157,72,0.0
73,66807,1083,17044,204987,2299,1083,51,0.0
74,65710,1097,16737,206359,2317,1097,73,0.0
75,64621,1089,16440,207742,2328,1089,69,0.0
76,63603,1018,16220,209031,2348,1018,79,0.0
77,62607,996,15882,210375,2360,996,55,0.0
78,61624,983,15533,211703,2377,983,71,0.0
79,60644,980,15259,212946,2391,980,46,0.0
80,59655,989,14945,214227,2404,989,60,0.0
81,58684,971,14662,215482,2421,971,52,0.0
82,57774,910,14363,216733,2440,910,60,0.0
83,56866,908,14008,217984,2454,908,44,0.0
84,56042,824,13796,219087,2471,824,49,0.0
85,55166,876,13430,220261,2487,876,52,0.0
86,54287,879,13145,221409,2500,879,53,0.0
87,53405,882,12958,222460,2515,882,41,0.0
88,52622,783,12722,223560,2533,783,52,0.0
89,51777,845,12431,224623,2544,845,31,0.0
90,50975,802,12207,225679,2557,802,55,0.0
91,50156,819,11994,226684,2567,819,40,0.0
92,49438,718,11809,227674,2581,718,36,0.0
93,48703,735,11551,228638,2593,735,35,0.0
94,47964,739,11324,229591,2602,739,48,0.0
95,47283,681,11137,230506,2613,681,44,0.0
96,46540,743,10888,231419,2630,743,35,0.0
97,45835,705,10719,232320,2641,705,39,0.0
98,45182,653,10502,233231,2652,653,37,0.0
99,44511,671,10248,234128,2662,671,46,0.0
100,43839,672,10092,234946,2671,672,46,0.0
101,43153,686,9946,235751,2684,686,48,0.0
102,42577,576,9833,236543,2691,576,45,0.0
103,41912,665,9555,237382,2706,665,41,0.0
104,41286,626,9360,238236,2712,626,35,0.0
105,40718,568,9198,239011,2725,568,25,0.0
106,40093,625,9001,239766,2735,625,38,0.0
107,39523,570,8886,240491,2750,570,27,0.0
108,38961,562,8734,241208,2755,562,28,0.0
109,38407,554,8523,241971,2765,554,41,0.0
110,37841,566,8385,242654,2774,566,33,0.0
111,37307,534,8285,243311,2783,534,40,0.0
112,36780,527,8148,243970,2795,527,32,0.0
113,36263,517,8002,244639,2799,517,28,0.0
114,35753,510,7838,245316,2803,510,43,0.0
115,35277,476,7752,245906,2809,476,18,0.0
116,34761,516,7586,246538,2819,516,27,0.0
117,34270,491,7456,247176,2827,491,28,0.0
118,33779,491,7304,247812,2834,491,19,0.0
119,33321,458,7158,248442,2841,458,25,0.0
120,32829,492,6999,249050,2850,492,26,0.0
121,32364,465,6889,249643,2859,465,27,0.0
122,31922,442,6778,250212,2866,442,22,0.0
123,31538,384,6689,250733,2876,384,19,0.0
124,31132,406,6529,251270,2883,406,24,0.0
125,30708,424,6468,251733,2887,424,39,0.0
126,30316,392,6363,252256,2893,392,39,0.0
127,29943,373,6227,252776,2901,373,18,0.0
128,29511,432,6076,253294,2907,432,27,0.0
129,29091,420,5985,253811,2913,420,20,0.0
130,28714,377,5879,254327,2923,377,18,0.0
131,28313,401,5746,254834,2926,401,23,0.0
132,27978,335,5677,255295,2935,335,29,0.0
133,27628,350,5531,255771,2940,350,25,0.0
134,27266,362,5407,256238,2947,362,21,0.0
135,26917,349,5302,256703,2949,349,17,0.0
136,26560,357,5228,257120,2955,357,24,0.0
137,26212,348,5162,257540,2958,348,19,0.0
138,25883,329,5084,257964,2960,329,14,0.0
139,25542,341,4976,258397,2964,341,14,0.0
140,25202,340,4920,258793,2965,340,13,0.0
141,24889,313,4839,259211,2968,313,20,0.0
142,24552,337,4752,259604,2975,337,19,0.0
143,24255,297,4714,259973,2981,297,14,0.0
144,23945,310,4648,260329,2988,310,17,0.0
145,23669,276,4600,260684,2991,276,19,0.0
146,23386,283,4450,261105,2996,283,10,0.0
147,23082,304,4386,261449,2999,304,7,0.0
148,22787,295,4311,261825,3002,295,10,0.0
149,22497,290,4236,262190,3007,290,12,0.0
150,22225,272,4193,262516,3014,272,17,0.0
151,21954,271,4139,262837,3019,271,17,0.0
152,21713,241,4071,263176,3019,241,12,0.0
153,21435,278,3957,263528,3022,278,10,0.0
154,21170,265,3908,263853,3024,265,22,0.0
155,20938,232,3869,264156,3025,232,10,0.0
156,20697,241,3801,264452,3029,241,14,0.0
157,20453,244,3715,264776,3032,244,13,0.0
158,20203,250,3687,265048,3032,250,13,0.0
159,19976,227,3647,265335,3035,227,14,0.0
160,19742,234,3543,265661,3040,234,8,0.0
161,19525,217,3477,265953,3048,217,11,0.0
162,19297,228,3387,266258,3050,228,9,0.0
163,19046,251,3330,266540,3053,251,11,0.0
164,18840,206,3293,266824,3057,206,18,0.0
165,18616,224,3223,267097,3060,224,8,0.0
166,18399,217,3162,267379,3063,217,9,0.0
167,18188,211,3139,267613,3069,211,14,0.0
168,17991,197,3110,267852,3070,197,12,0.0
169,17804,187,3059,268095,3075,187,10,0.0
170,17598,206,2979,268359,3078,206,11,0.0
171,17407,191,2926,268617,3079,191,8,0.0
172,17207,200,2854,268877,3082,200,7,0.0
173,17006,201,2821,269107,3085,201,13,0.0
174,16820,186,2782,269347,3085,186,10,0.0
175,16621,199,2730,269583,3087,199,14,0.0
176,16441,180,2705,269804,3090,180,14,0.0
177,16270,171,2687,269999,3093,171,10,0.0
178,16094,176,2627,270223,3100,176,12,0.0
179,15947,147,2555,270468,3103,147,10,0.0
180,15765,182,2508,270659,3106,182,7,0.0
